structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	formulaId	alignedFeatureId	featureId
1	1	0.011982751205755796	0.024304374463449494	-170.7271810296235	nul	106.047	C15H24O6	[M + H]+	C15H25O6+	LJRSZGKUUZPHEB	InChI=1S/C15H24O6/c1-6-14(16)20-9-12(4)18-8-11(3)19-10-13(5)21-15(17)7-2/h6-7,11-13H,1-2,8-10H2,3-5H3	Tripropylene glycol diacrylate	CC(COC(C)COC(=O)C=C)OCC(C)OC(=O)C=C	2.200	4128060;76956812;76956813;76956814;76956816;76956817;76956818	NORMAN:(NS00066793);MESH:(4128060);PUBCHEM:(4128060 76956812 76956813 76956814 76956816 76956817 76956818);DSSTox:(DTXSID7028015);PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBMED	137506324550	301.165	224	567751299610129510	567749497061828282	6284
1	2	0.12579594606395295	0.12579594606395295	-192.57819215936246	nul	8.778	C34H63N9	[M + H]+	C34H64N9+	HVHWGEOEYYFXBY	InChI=1S/C34H63N9/c1-9-13-31(7)39-20-24-42(25-21-39)34(43-26-22-40(23-27-43)32(8)16-15-30(5)6)38-33(37-28-35)41(19-17-36-10-2)18-12-11-14-29(3)4/h10,28-30,35-36H,2,7-9,11-27H2,1,3-6H3	N-[[2-(ethenylamino)ethyl-(5-methylhexyl)amino]-[(Z)-[[4-(5-methylhex-1-en-2-yl)piperazin-1-yl]-(4-pent-1-en-2-ylpiperazin-1-yl)methylidene]amino]methylidene]methanimidamide	CCCC(=C)N1CCN(CC1)C(=NC(=NC=N)N(CCCCC(C)C)CCNC=C)N2CCN(CC2)C(=C)CCC(C)C	7.300	142530066	PUBCHEM:(142530066)	2	598.530	224	567751438634530344	567749497112159938	6299
1	1	0.047111545772872444	0.047111545772872444	-198.26612512147602	nul	33.125	C15H26O5	[M + H]+	C15H27O5+	MESIJDRGJINUCT	InChI=1S/C15H26O5/c1-2-13(16)9-7-5-3-4-6-8-12(15(19)20)10-11-14(17)18/h10,13,16H,2-9,11H2,1H3,(H,17,18)(H,19,20)	(Z)-2-(8-Hydroxydecyl)Pent-2-Enedioic Acid	CCC(CCCCCCCC(=CCC(=O)O)C(=O)O)O	3.100	163084839;101893005	SUPERNATURAL:(SN0223595);COCONUT:(CNP0395650);PUBCHEM:(163084839 101893005);LOTUS:(Q105162406 Q104171617)	271581186	287.184	225	567751324151002293	567749497158297290	6305
1	1	0.12681118192526042	0.2020070502198782	-270.94652333553483	nul	20.441	C17H31NO6	[M + H]+	C17H32NO6+	GBFPILOKXGQZKW	InChI=1S/C17H31NO6/c1-18(2,3)13-14(12-16(21)22)24-17(23)11-9-7-5-4-6-8-10-15(19)20/h14H,4-13H2,1-3H3,(H-,19,20,21,22)/p+1	Sebacoyl-L-carnitine, analytical standard	C[N+](C)(C)CC(CC(=O)O)OC(=O)CCCCCCCCC(=O)O	2.000	131801579;131801580;71464537;71464538	LIPIDMAPS:(LMFA07070100);PUBCHEMANNOTATIONBIO;PUBCHEM:(131801579 131801580 71464537 71464538);HMDB:(HMDB0240726);CHEBI:(73057 165625)	2164260906	346.222	227	567751258518533121	567749497179268814	6306
1	2	0.015325669577935085	0.015325669577935085	-130.4406023641723	nul	36.516	C11H27N3O4	[M + Na]+	C11H27N3NaO4+	BQCQZUZLBCZZHM	InChI=1S/C11H27N3O4/c1-15-6-7-16-8-9-17-10-11-18-14(4-2-12)5-3-13/h2-13H2,1H3	N'-(2-aminoethyl)-N'-[2-[2-(2-methoxyethoxy)ethoxy]ethoxy]ethane-1,2-diamine	COCCOCCOCCON(CCN)CCN	-2.000	154213201	PUBCHEM:(154213201)	2	288.187	225	567751239627387697	567749497208628946	6307
1	2	0.019506380328632663	0.019506380328632663	-520.8286481623844	nul	34.607	C32H42N8O2	[M + H]+	C32H43N8O2+	PDUOKOJUFLFFKH	InChI=1S/C32H42N8O2/c41-29-21-31(11-15-39(16-12-31)23-25-7-3-1-4-8-25)19-27(35-37-29)33-34-28-20-32(22-30(42)38-36-28)13-17-40(18-14-32)24-26-9-5-2-6-10-26/h1-10H,11-24H2,(H,33,35)(H,34,36)(H,37,41)(H,38,42)	11,11'-Azinobis(3-benzyl-3,9,10-triazaspiro[5.6]dodecan-8-one)	C1CN(CCC12CC(=NN=C3CC4(CCN(CC4)CC5=CC=CC=C5)CC(=O)NN3)NNC(=O)C2)CC6=CC=CC=C6	2.200	136858056;135906652	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(136858056 135906652);DSSTox:(DTXSID50145233)	137506062338	571.354	225	567751234661331704	567749497267349210	6310
1	1	0.6879834058475138	0.6879834058475138	-92.69757825200297	nul	62.324	C18H23NO2	[M + H]+	C18H24NO2+	LOUOCBKBIWBTTR	InChI=1S/C18H23NO2/c1-2-3-4-5-6-7-8-11-15-14-18(20)16-12-9-10-13-17(16)19(15)21/h8-14,21H,2-7H2,1H3	(E)-1-Hydroxy-2-(Non-1-En-1-Yl)Quinolin-4-One	CCCCCCCC=CC1=CC(=O)C2=CC=CC=C2N1O	5.400	85960509;129626647	SUPERNATURAL:(SN0211369);COCONUT:(CNP0081756);PUBCHEM:(85960509 129626647);hydquinrelated:();CHEBI:(137441)	17183014946	286.180	224	567751393172469093	567749497300903646	6314
1	1	0.05264862248009056	0.05264862248009056	-311.15107720872646	nul	16.583	C18H23NO2	[M + Na]+	C18H23NNaO2+	WRTDEAOXJLDVCI	InChI=1S/C18H23NO2/c1-5-14(19)18-15(20)8-13(9-16(18)21)17-11(3)6-10(2)7-12(17)4/h6-7,13,18-19H,5,8-9H2,1-4H3	2-Propanimidoyl-5-(2,4,6-trimethylphenyl)cyclohexane-1,3-dione	CCC(=N)C1C(=O)CC(CC1=O)C2=C(C=C(C=C2C)C)C	3.000	139597720	NORMAN:(NS00067807);PUBCHEM:(139597720);DSSTox:(DTXSID901028729);PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEMANNOTATIONDRUG	137539878914	308.162	225	567751318111204522	567749497326069474	6315
1	3	0.058851698901414735	0.058851698901414735	-566.0816322071952	nul	23.483	C48H73NO12	[M + H]+	C48H74NO12+	WQASQVQJLVDXGE	InChI=1S/C48H73NO12/c1-26-16-35(11-9-10-12-39(50)51)55-44(21-26)13-14-47(61-44)32(7)19-34-20-37(54-43(34)60-47)42(52)48(53)33(8)18-29(4)40(59-48)30(5)23-45-22-27(2)17-36(56-45)41-38(57-45)24-46(58-41)31(6)15-28(3)25-49-46/h9,11,21,27-29,31-38,40-43,49,52-53H,5,10,12-20,22-25H2,1-4,6-8H3,(H,50,51)		CC1CC2C3C(CC4(O3)C(CC(CN4)C)C)OC(C1)(O2)CC(=C)C5C(CC(C(O5)(C(C6CC7CC(C8(CCC9(O8)C=C(CC(O9)C=CCCC(=O)O)C)OC7O6)C)O)O)C)C	3.900	163115003;163115004	SUPERNATURAL:(SN0416938);COCONUT:(CNP0435458);PUBCHEM:(163115003 163115004)	3145730	856.527	225	567751468330202890	567749497376401130	6317
1	1	0.038611392482022444	0.038611392482022444	-184.94337361700758	nul	80.846	C13H20O4	[M + H]+	C13H21O4+	VFRXORHDSSTODU	InChI=1S/C13H20O4/c1-6-11(5)13(15)17-8-10(4)7-16-12(14)9(2)3/h6,9H,4,7-8H2,1-3,5H3	2-{[(2-methylpropanoyl)oxy]methyl}prop-2-en-1-yl 2-methylbut-2-enoate	CC=C(C)C(=O)OCC(=C)COC(=O)C(C)C	2.900	163051913;101613088	SUPERNATURAL:(SN0389058);COCONUT:(CNP0335925);PUBCHEM:(163051913 101613088);LOTUS:(Q115948248)	271581186	241.144	221	567751279041262639	567749497397372654	6321
1	1	0.061455360604170416	0.061455360604170416	-130.1933061029401	nul	103.147	C15H24O6	[M + H]+	C15H25O6+	UYGTTYYHVYNSOL	InChI=1S/C15H24O6/c1-4-10-7-13(16)20-12(6-3)9-15(18)21-11(5-2)8-14(17)19-10/h10-12H,4-9H2,1-3H3	(4R,8R,12R)-4,8,12-Triethyl-1,5,9-trioxacyclododecane-2,6,10-trione	CCC1CC(=O)OC(CC(=O)OC(CC(=O)O1)CC)CC	2.400	101674454;56989224	PUBCHEM:(101674454 56989224)	2	301.165	221	567751248733221808	567749497418344178	6322
1	1	0.033134221917901004	0.033134221917901004	-172.64276801452786	nul	132.972	C15H24O6	[M + H3N + H]+	C15H28NO6+	XVJPYQDFXZAPEI	InChI=1S/C15H24O6/c1-6-7-16-11-10(9-8-17-14(2,3)19-9)18-13-12(11)20-15(4,5)21-13/h6,9-13H,1,7-8H2,2-5H3	(3aR,5R,6S,6aR)-5-(2,2-dimethyl-1,3-dioxolan-4-yl)-2,2-dimethyl-6-prop-2-enoxy-3a,5,6,6a-tetrahydrofuro[2,3-d][1,3]dioxole	CC1(OCC(O1)C2C(C3C(O2)OC(O3)(C)C)OCC=C)C	1.200	160857594;118119001;134990212;102035225;12874893;12874894;11277987;10891927;10891929;10979497;209755;49789024	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(160857594 118119001 134990212 102035225 12874893 12874894 11277987 10891927 10891929 10979497 209755 49789024);DSSTox:(DTXSID601153189)	137506062338	318.191	226	567751239933571900	567749497439315702	6328
1	1	0.2147134230016297	0.2147134230016297	-199.48113025687047	nul	115.091	C14H20O5	[M + H]+	C14H21O5+	YHQFWDDDAPTOAH	InChI=1S/C14H20O5/c1-18-13(16)6-4-3-5-11-10(7-8-12(11)15)9-14(17)19-2/h3-4,10-11H,5-9H2,1-2H3		COC(=O)CC=CCC1C(CCC1=O)CC(=O)OC	1.666	""	LIPIDMAPS:(LMFA02020219)	2147483648	269.139	224	567751293348033627	567749497523201794	6337
1	2	0.09880834207483855	0.09880834207483855	-126.9434867391278	nul	12.268	C13H28O4	[M + Na]+	C13H28NaO4+	JGYBFWKYAGGOCT	InChI=1S/C13H28O4/c1-2-3-4-5-6-8-15-10-12-17-13-11-16-9-7-14/h14H,2-13H2,1H3	2-[2-(2-Heptoxyethoxy)ethoxy]ethanol	CCCCCCCOCCOCCOCCO	2.166	3413300	PUBCHEMANNOTATIONBIO;PUBCHEM:(3413300);DSSTox:(DTXSID50392240)	137455730690	271.189	227	567751309823259797	567749497565144838	6339
1	4	0.43388362764719	0.43388362764719	-313.19381214002743	nul	17.796	C31H52N2O4	[M + K]+	C31H52KN2O4+	JGRRCEIUQOAGPC	InChI=1S/C31H52N2O4/c1-3-5-7-9-11-13-15-17-19-21-29(34)32-27-23-26(31(36)37)24-28(25-27)33-30(35)22-20-18-16-14-12-10-8-6-4-2/h23-25H,3-22H2,1-2H3,(H,32,34)(H,33,35)(H,36,37)	3,5-Bis(dodecanoylamino)benzoic acid	CCCCCCCCCCCC(=O)NC1=CC(=CC(=C1)C(=O)O)NC(=O)CCCCCCCCCCC	10.100	3575091	SUPERNATURAL:(SN0165015);PUBCHEM:(3575091)	1048578	555.359	227	567751315976303778	567749497607087886	6344
1	7	0.08912418638890372	0.08912418638890372	-171.68134566142498	nul	3.192	C18H29N11O2	[M + H]+	C18H30N11O2+	WZJSCBBSOCYJGV	InChI=1S/C18H29N11O2/c30-10-12-31-11-3-21-15-24-17(27-4-1-19-2-5-27)26-18(25-15)29-8-6-28(7-9-29)16-22-13-20-14-23-16/h13-14,19,30H,1-12H2,(H,21,24,25,26)	2-[2-[4-Piperazino-6-[4-(1,3,5-triazine-2-yl)piperazino]-1,3,5-triazine-2-ylamino]ethoxy]ethanol	C1CN(CCN1)C2=NC(=NC(=N2)NCCOCCO)N3CCN(CC3)C4=NC=NC=N4	-0.300	102513900	PUBCHEM:(102513900)	2	432.260	228	567751302067991671	567749497628059410	6348
1	1	0.31553816469049406	0.31553816469049406	-211.22673488601916	nul	86.812	C19H30O8	[M + H3N + H]+	C19H34NO8+	HTKODPPFQUGBMU	InChI=1S/C19H30O8/c1-9(20)25-11-7-8-17(5,24)19-14(22)12(16(3,4)27-19)13(26-10(2)21)15(23)18(11,19)6/h11-15,22-24H,7-8H2,1-6H3	5-(acetyloxy)-2,7,12-trihydroxy-2,6,10,10-tetramethyl-11-oxatricyclo[7.2.1.0¹,⁶]dodecan-8-yl acetate	CC(=O)OC1CCC(C23C1(C(C(C(C2O)C(O3)(C)C)OC(=O)C)O)C)(C)O	-0.200	76392543;56673913	SUPERNATURAL:(SN0134921);COCONUT:(CNP0243016);PUBCHEM:(76392543 56673913);TeroMol:(TKC181413);LOTUS:(Q105033475);PUBMED	279969858	404.229	228	567751251904115655	567749497649030934	6349
1	2	0.06350637390496455	0.06350637390496455	-308.49624039470297	nul	5.086	C20H26N4O4	[M + Na]+	C20H26N4NaO4+	DZJUWKHCEWUVPI	InChI=1S/C20H26N4O4/c1-15-7-5-9-17(13-15)23(27)19(25)21-11-3-4-12-22-20(26)24(28)18-10-6-8-16(2)14-18/h5-10,13-14,27-28H,3-4,11-12H2,1-2H3,(H,21,25)(H,22,26)	3-hydroxy-1-(4-{[hydroxy(3-methylphenyl)carbamoyl]amino}butyl)-3-(3-methylphenyl)urea	CC1=CC(=CC=C1)N(C(=O)NCCCCNC(=O)N(C2=CC=CC(=C2)C)O)O	2.500	71675526	COCONUT:(CNP0064515);PUBCHEM:(71675526)	2105346	409.183	228	567751280513463356	567749497674196762	6350
1	4	0.025724563962780306	0.025724563962780306	-313.61904087747814	nul	13.218	C18H27N5O	[M + Na]+	C18H27N5NaO+	XERUHOXLOUNDRH	InChI=1S/C18H27N5O/c1-18(2,3)12-23-10-6-7-14(23)17-20-16(21-24-17)13-8-9-15(19-11-13)22(4)5/h8-9,11,14H,6-7,10,12H2,1-5H3	5-{5-[1-(2,2-dimethylpropyl)pyrrolidin-2-yl]-1,2,4-oxadiazol-3-yl}-N,N-dimethylpyridin-2-amine	CC(C)(C)CN1CCCC1C2=NC(=NO2)C3=CN=C(C=C3)N(C)C	3.300	75131505;45783813	SUPERNATURAL:(SN0428146);COCONUT:(CNP0067492);PUBCHEM:(75131505 45783813)	3153922	352.212	229	567751576685852853	567749497699362590	6354
1	1	0.6473254443392582	0.6473254443392582	-75.23494175236766	nul	18.020	C19H25NO	[M + H]+	C19H26NO+	AZXVAFALQKNZEY	InChI=1S/C19H25NO/c1-3-4-5-6-7-8-9-12-16-15-19(21)17-13-10-11-14-18(17)20(16)2/h6-7,10-11,13-15H,3-5,8-9,12H2,1-2H3	1-methyl-2-(non-4-en-1-yl)-1,4-dihydroquinolin-4-one	CCCCC=CCCCC1=CC(=O)C2=CC=CC=C2N1C	5.200	123309688;132598205	SUPERNATURAL:(SN0019869);COCONUT:(CNP0304160);PUBCHEM:(123309688 132598205);hydquinrelated:();PUBMED	17183014978	284.201	229	567751390496503119	567749497716139810	6359
1	2	0.08048772160670013	0.1396569706053756	-414.88437738955326	nul	14.137	C34H50N2O3	[M + Na]+	C34H50N2NaO3+	NAYSWSATYSRXLO	InChI=1S/C34H50N2O3/c1-21(8-11-31(39)35-17-14-22-20-36-29-7-5-4-6-25(22)29)26-9-10-27-32-28(13-16-34(26,27)3)33(2)15-12-24(37)18-23(33)19-30(32)38/h4-7,20-21,23-24,26-28,30,32,36-38H,8-19H2,1-3H3,(H,35,39)	4-{4,7-dihydroxy-9a,11a-dimethyl-hexadecahydro-1H-cyclopenta[a]phenanthren-1-yl}-N-[2-(1H-indol-3-yl)ethyl]pentanamide	CC(CCC(=O)NCCC1=CNC2=CC=CC=C21)C3CCC4C3(CCC5C4C(CC6C5(CCC(C6)O)C)O)C	6.800	75269543;133141954;49652537	SUPERNATURAL:(SN0240592);COCONUT:(CNP0103552);PUBCHEM:(75269543 133141954 49652537)	3153922	557.374	230	567751247789503397	567749497774860074	6365
1	1	0.4826556755707212	0.7926668573099606	-75.65425375555202	nul	12.040	C18H25NO	[M + H]+	C18H26NO+	XXDUSGMYOSOYKB	InChI=1S/C18H25NO/c1-3-4-5-6-7-8-11-15-14-18(20)16-12-9-10-13-17(16)19(15)2/h9-10,12-14H,3-8,11H2,1-2H3	1-methyl-2-octyl-1,4-dihydroquinolin-4-one	CCCCCCCCC1=CC(=O)C2=CC=CC=C2N1C	5.600	21787185	SUPERNATURAL:(SN0442458);COCONUT:(CNP0217214);PUBCHEM:(21787185)	3145730	272.201	230	567751452542842518	567749497816803122	6370
1	1	0.09444218180594433	0.09444218180594433	-280.5669104560329	nul	80.801	C13H18O5	[M + H]+	C13H19O5+	ZJPNWNNXUHAYDP	InChI=1S/C13H18O5/c1-3-5-9(14)12-8(13(16)17)7-10(15)11(18-12)6-4-2/h3-7,9-12,14-15H,1-2H3,(H,16,17)	Waol Acid	CC=CC1C(C=C(C(O1)C(C=CC)O)C(=O)O)O	0.100	102367306;162963041	SUPERNATURAL:(SN0472148);COCONUT:(CNP0234362);PUBCHEM:(102367306 162963041)	3145730	255.123	230	567751571254229137	567749497867134778	6378
1	1	0.3763112014724071	0.3763112014724071	-157.19042005780275	nul	64.521	C19H25NO2	[M + H]+	C19H26NO2+	HMCYNESTDVUAKN	InChI=1S/C19H25NO2/c1-3-4-5-6-7-8-9-13-17-15(2)19(21)16-12-10-11-14-18(16)20(17)22/h8-12,14,22H,3-7,13H2,1-2H3	Yl 02729S	CCCCCCC=CCC1=C(C(=O)C2=CC=CC=C2N1O)C	5.500	9851626;53884441;139892218	COCONUT:(CNP0297985);SUPERNATURAL:(SN0129388);MESH:(9851626);PUBCHEM:(9851626 53884441 139892218);LOTUS:(Q82641175 Q77386422);DSSTox:(DTXSID10707391);hydquinrelated:();KNAPSACK:(HMCYNESTDVUAKN-UHFFFAOYSA-N);PUBMED	154890403926	300.196	235	567751464031041241	567749497892300606	6379
1	4	0.050658494487165154	0.050658494487165154	-367.85503863556136	nul	113.592	C18H33N5O4	[M + Na]+	C18H33N5NaO4+	MFGGZOXRUQUDRB	InChI=1S/C18H33N5O4/c1-4-6-7-12(5-2)22-16(25)15(21-10(3)24)13-8-11(17(26)27)9-14(13)23-18(19)20/h11-15H,4-9H2,1-3H3,(H,21,24)(H,22,25)(H,26,27)(H4,19,20,23)	3-[Acetylamino-(1-ethyl-pentylcarbamoyl)-methyl]-4-(diaminomethyl-amino)-cyclopentanecarboxylic acid	CCCCC(CC)NC(=O)C(C1CC(CC1N=C(N)N)C(=O)O)NC(=O)C	0.400	5278590	PUBCHEMANNOTATIONBIO;PUBCHEM:(5278590);PUBMED	16777282	406.244	232	567751349321020622	567749497913272130	6381
1	1	0.12773444894855	0.12773444894855	-93.21694261510699	nul	28.709	C22H46N2	[M + H]+	C22H47N2+	AQJKJARJMPMEKY	InChI=1S/C22H46N2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-18-21-24-22-19-17-20-23/h9-10,24H,2-8,11-23H2,1H3	N'-[(Z)-octadec-9-enyl]butane-1,4-diamine	CCCCCCCCC=CCCCCCCCCNCCCCN	7.500	87109004;53656673;22987685	PUBCHEM:(87109004 53656673 22987685)	2	339.374	231	567751386885207339	567749497938437958	6384
1	4	0.02813256125738008	0.03185148775944125	-385.843426790079	nul	16.895	C20H37N5O4	[M + Na]+	C20H37N5NaO4+	YQYNYYLXLOJMEW	InChI=1S/C20H37N5O4/c1-13(2)6-7-24-10-16-8-15(22-20(28)21-14(3)4)9-25(16)19(27)17(11-24)23-18(26)12-29-5/h13-17H,6-12H2,1-5H3,(H,23,26)(H2,21,22,28)	N-[(4S,8S,9aS)-2-(3-methylbutyl)-5-oxo-8-(propan-2-ylcarbamoylamino)-3,4,7,8,9,9a-hexahydro-1H-pyrrolo[1,2-a][1,4]diazepin-4-yl]-2-methoxyacetamide	CC(C)CCN1CC2CC(CN2C(=O)C(C1)NC(=O)COC)NC(=O)NC(C)C	0.700	154812733	SUPERNATURAL:(SN0457930);PUBCHEM:(154812733)	1048578	434.275	232	567751352294782169	567749497976186702	6387
1	3	0.02194662135908151	0.02194662135908151	-194.568000980464	nul	61.668	C16H30O7	[M + Na]+	C16H30NaO7+	PVEMXXSASUDFKJ	InChI=1S/C16H30O7/c1-2-3-21-14-16-15-22-11-10-19-7-6-17-4-5-18-8-9-20-12-13-23-16/h2,16H,1,3-15H2	1,4,7,10,13,16-Hexaoxacyclooctadecane, 2-((2-propenyloxy)methyl)-	C=CCOCC1COCCOCCOCCOCCOCCO1	-0.300	13070592;93517683;93517684	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(13070592 93517683 93517684);DSSTox:(DTXSID601005100)	137506062338	357.191	233	567751450110146167	567749497997158226	6388
1	1	0.394541603910105	0.394541603910105	-109.21890252073476	nul	15.718	C17H23NO2	[M + H]+	C17H24NO2+	MADBCVDZBOSDPP	InChI=1S/C17H23NO2/c1-2-3-4-5-6-7-11-14-16(19)13-10-8-9-12-15(13)18-17(14)20/h8-10,12H,2-7,11H2,1H3,(H2,18,19,20)	4-hydroxy-3-octyl-1,2-dihydroquinolin-2-one	CCCCCCCCC1=C(C2=CC=CC=C2NC1=O)O	4.800	54684100	SUPERNATURAL:(SN0220094);COCONUT:(CNP0406249);PUBCHEM:(54684100)	3153922	274.180	233	567751393092777306	567749498034906970	6390
1	1	0.1830073110399038	0.1830073110399038	-400.9948174944679	nul	33.716	C23H28N2O3	[M + H]+	C23H29N2O3+	BLNSUYWFPRNLJY	InChI=1S/C23H28N2O3/c1-16(2)12-21(25-14-18-10-6-7-11-20(18)23(25)28)22(27)24-19(15-26)13-17-8-4-3-5-9-17/h3-11,16,19,21,26H,12-15H2,1-2H3,(H,24,27)	N-(1-hydroxy-3-phenylpropan-2-yl)-4-methyl-2-(1-oxo-2,3-dihydro-1H-isoindol-2-yl)pentanamide	CC(C)CC(C(=O)NC(CC1=CC=CC=C1)CO)N2CC3=CC=CC=C3C2=O	3.400	163018958;110206433	SUPERNATURAL:(SN0028859);COCONUT:(CNP0295134);PUBCHEM:(163018958 110206433)	3145730	381.217	234	567751446960223849	567749498051684190	6393
1	1	0.09761831205949562	0.09761831205949562	-73.52325104770335	nul	16.083	C18H39N	[M + H]+	C18H40N+	DIAIBWNEUYXDNL	InChI=1S/C18H39N/c1-4-7-10-13-16-19(17-14-11-8-5-2)18-15-12-9-6-3/h4-18H2,1-3H3	Trihexylamine	CCCCCCN(CCCCCC)CCCCCC	7.300	7269414;66022	NORMAN:(NS00023184);PUBCHEM:(7269414 66022);DSSTox:(DTXSID301022397 DTXSID70782220 DTXSID8059263);BloodExposome:(66022);PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBMED	137510518850	270.316	235	567751552979646501	567749498068461410	6395
1	2	0.03941519918327979	0.08688210561746519	-371.298697904616	nul	50.779	C24H39NO6	[M + Na]+	C24H39NNaO6+	PIXPSTFNJMJUPJ	InChI=1S/C24H39NO6/c1-5-25-11-21(12-29-2)7-6-17(31-4)24-16(21)8-14(20(24)25)22(27)10-15(30-3)13-9-23(24,28)19(22)18(13)26/h13-20,26-28H,5-12H2,1-4H3	11-ethyl-6,16-dimethoxy-13-(methoxymethyl)-11-azahexacyclo[7.7.2.1²,⁵.0¹,¹⁰.0³,⁸.0¹³,¹⁷]nonadecane-2,4,8-triol	CCN1CC2(CCC(C34C2CC(C31)C5(CC(C6CC4(C5C6O)O)OC)O)OC)COC	-0.100	21629922;14287791;101636479;162954150	SUPERNATURAL:(SN0286643);COCONUT:(CNP0225026);PUBCHEM:(21629922 14287791 101636479 162954150);TeroMol:(TKC178802 TKC178803);LOTUS:(Q105209780 Q105209781);KNAPSACK:(PIXPSTFNJMJUPJ-UHFFFAOYSA-N)	8869904402	460.270	236	567751483073181575	567749498085238630	6396
1	1	0.2653019355150104	0.2653019355150104	-190.03407270940258	nul	55.744	C24H30O6	[M + H]+	C24H31O6+	YWEWWNPYDDHZDI	InChI=1S/C24H30O6/c1-13-5-7-17(9-15(13)3)23-27-12-20-22(30-23)21(19(26)11-25)29-24(28-20)18-8-6-14(2)16(4)10-18/h5-10,19-26H,11-12H2,1-4H3	(1R)-1-[(2R,4S,4aR,6R,8aR)-2,6-bis(3,4-dimethylphenyl)-4,4a,8,8a-tetrahydro-[1,3]dioxino[5,4-d][1,3]dioxin-4-yl]ethane-1,2-diol	CC1=C(C=C(C=C1)C2OCC3C(O2)C(OC(O3)C4=CC(=C(C=C4)C)C)C(CO)O)C	2.800	76959163;76959164;76959165;76959166;134692573;137532627;137532628;137547921;137704511;29922409;93077267;93077268;93077269;93077270;98047440;98047442;98047444;11502517;18666587	NORMAN:(NS00077688);PUBCHEM:(76959163 76959164 76959165 76959166 134692573 137532627 137532628 137547921 137704511 29922409 93077267 93077268 93077269 93077270 98047440 98047442 98047444 11502517 18666587);DSSTox:(DTXSID4051297);PUBCHEMANNOTATIONSAFETYANDTOXIC;TRAIN;PUBCHEMANNOTATIONFOOD	137640558594	415.212	236	567751396846679441	567749498131375986	6399
1	1	0.4263411853994624	0.4263411853994624	-167.94730387638467	nul	72.225	C24H30O6	[M + H3N + H]+	C24H34NO6+	YWEWWNPYDDHZDI	InChI=1S/C24H30O6/c1-13-5-7-17(9-15(13)3)23-27-12-20-22(30-23)21(19(26)11-25)29-24(28-20)18-8-6-14(2)16(4)10-18/h5-10,19-26H,11-12H2,1-4H3	(1R)-1-[(2R,4S,4aR,6R,8aR)-2,6-bis(3,4-dimethylphenyl)-4,4a,8,8a-tetrahydro-[1,3]dioxino[5,4-d][1,3]dioxin-4-yl]ethane-1,2-diol	CC1=C(C=C(C=C1)C2OCC3C(O2)C(OC(O3)C4=CC(=C(C=C4)C)C)C(CO)O)C	2.800	76959163;76959164;76959165;76959166;134692573;137532627;137532628;137547921;137704511;29922409;93077267;93077268;93077269;93077270;98047440;98047442;98047444;11502517;18666587	NORMAN:(NS00077688);PUBCHEM:(76959163 76959164 76959165 76959166 134692573 137532627 137532628 137547921 137704511 29922409 93077267 93077268 93077269 93077270 98047440 98047442 98047444 11502517 18666587);DSSTox:(DTXSID4051297);PUBCHEMANNOTATIONSAFETYANDTOXIC;TRAIN;PUBCHEMANNOTATIONFOOD	137640558594	432.238	236	567751286339351622	567749498148153206	6400
1	3	0.03248348590103943	0.03248348590103943	-145.67888734051238	nul	58.685	C14H31NO6	[M + Na]+	C14H31NNaO6+	NBTVYAUPXIBYLV	InChI=1S/C14H31NO6/c1-16-7-9-20-13-11-18-5-3-15-4-6-19-12-14-21-10-8-17-2/h15H,3-14H2,1-2H3	Bis(2-(2-(2-methoxyethoxy)ethoxy)ethyl)amine	COCCOCCOCCNCCOCCOCCOC	-1.100	3016250	NORMAN:(NS00030924);PUBCHEM:(3016250);DSSTox:(DTXSID90194063);PUBMED	137439215682	332.207	237	567751306354570367	567749498211067782	6408
1	3	0.13472795727044465	0.13472795727044465	-322.18369176592125	nul	6.018	C32H48N2O4	[M + Na]+	C32H48N2NaO4+	HDUQIMYDPKDXRY	InChI=1S/C32H48N2O4/c1-3-5-25-37-29-21-17-27(18-22-29)33-31(35)15-13-11-9-7-8-10-12-14-16-32(36)34-28-19-23-30(24-20-28)38-26-6-4-2/h17-24H,3-16,25-26H2,1-2H3,(H,33,35)(H,34,36)	N,N'-bis(4-butoxyphenyl)dodecanediamide	CCCCOC1=CC=C(C=C1)NC(=O)CCCCCCCCCCC(=O)NC2=CC=C(C=C2)OCCCC	8.200	3405869	SUPERNATURAL:(SN0122885);PUBCHEM:(3405869)	1048578	547.354	237	567751477964519270	567749498223650698	6411
