formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	formulaId	alignedFeatureId	featureId
1	C15H28O5	[M + H]+	C15H29O5+	Fatty acids	0.968	Fatty esters	0.537	Dicarboxylic acids	0.339	Fatty acid esters	0.591	Fatty Acyls	0.775	Lipids and lipid-like molecules	0.798	Organic compounds	1.000			Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	289.199	238	567751396754404742	567749498253010834	6418
2	C6H11N2OP	[M + H]+	C6H12N2OP+	Alkaloids	0.698	Pseudoalkaloids (transamidation)	0.059	Pyridine alkaloids	0.036	Organonitrogen compounds	0.977	Organic nitrogen compounds	0.993	Organic compounds	1.000					Organic compounds; Organonitrogen compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	159.067	237	567751382313415958	567749498269788054	6419
8	C42H85N3O12	[M + K]+	C42H85KN3O12+	Polyketides	0.436	Macrolides	0.823	Erythromycins	0.491	Amino acids and derivatives	0.515	Amino acids, peptides, and analogues	0.531	Carboxylic acids and derivatives	0.954	Organic acids and derivatives	0.973	Organic compounds	1.000	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Lactones; Alcohols and polyols; Macrolides and analogues; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Glycosyl compounds; Amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	862.573	237	567751405176567274	567749498341091238	6424
1	C18H25NO2	[M + H]+	C18H26NO2+	Alkaloids	0.998	Anthranilic acid alkaloids	0.998	Quinoline alkaloids	0.985	Hydroxyquinolones	0.762	Quinolones and derivatives	0.980	Quinolines and derivatives	0.989	Organoheterocyclic compounds	0.996	Organic compounds	1.000	Organic compounds; Organoheterocyclic compounds; Quinolones and derivatives; Hydroxyquinolines; Pyridines and derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Quinolines and derivatives; Hydroxyquinolones; Hydroquinolines; Hydroquinolones; Benzenoids; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	288.196	237	567751574857136295	567749498357868458	6426
1	C34H52N2O4	[M + Na]+	C34H52N2NaO4+	Fatty acids	0.777	Anthranilic acid alkaloids	0.794	Pyridine alkaloids	0.373	Hydroquinolones	0.663	Quinolones and derivatives	0.668	Quinolines and derivatives	0.804	Organoheterocyclic compounds	0.611	Organic compounds	1.000	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Quinolones and derivatives; Pyridines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Quinolines and derivatives; Secondary carboxylic acid amides; Hydroquinolines; Hydroquinolones; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	575.385	237	567751379637449971	567749498370451374	6427
1	C15H24O5	[M + H]+	C15H25O5+	Fatty acids	0.717	Octadecanoids	0.283	Prenyl quinone meroterpenoids	0.513	Jasmonic acids	0.796	Lineolic acids and derivatives	0.455	Fatty Acyls	0.887	Lipids and lipid-like molecules	0.904	Organic compounds	1.000	Organic compounds; Lipids and lipid-like molecules; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Jasmonic acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Methyl esters; Fatty acid methyl esters; Cyclic ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	285.170	239	567751451896919691	567749498416588730	6437
3	C12H24N6O4	[M + H3N + H]+	C12H28N7O4+	Amino acids and Peptides	0.769	Small peptides	0.809	Tripeptides	0.238	N-acyl-alpha amino acids and derivatives	0.515	Alpha amino acids and derivatives	0.808	Amino acids and derivatives	0.794	Amino acids, peptides, and analogues	0.804	Carboxylic acids and derivatives	0.977	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Carbonyl compounds; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	334.223	239	567751394065855869	567749498445948866	6439
8	C21H41N5O5	[M + Na]+	C21H41N5NaO5+	Fatty acids	0.946	Fatty amides	0.264	N-acyl amines	0.314	N-acyl-alpha amino acids and derivatives	0.586	Alpha amino acids and derivatives	0.722	Amino acids and derivatives	0.895	Amino acids, peptides, and analogues	0.900	Carboxylic acids and derivatives	0.988	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	466.302	239	567751388357408052	567749498458531782	6442
1	C18H23NO2	[M + H]+	C18H24NO2+	Alkaloids	1.000	Anthranilic acid alkaloids	0.999	Quinoline alkaloids	0.998	Hydroxyquinolones	0.871	Quinolones and derivatives	0.986	Quinolines and derivatives	0.996	Organoheterocyclic compounds	1.000	Organic compounds	1.000	Organic compounds; Organoheterocyclic compounds; Quinolones and derivatives; Hydroxyquinolines; Pyridines and derivatives; Lactams; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Pyridinones; Quinolines and derivatives; Hydroxyquinolones; Hydroquinolines; Hydroquinolones; Hydropyridines; Benzenoids; Vinylogous acids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Hydroxypyridines; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	286.180	240	567751429096683014	567749498471114698	6443
2	C24H39NO6	[M + Na]+	C24H39NNaO6+	Amino acids and Peptides	0.586	Linear polyketides	0.258	Erythromycins	0.146	Fatty Acyls	0.589	Lipids and lipid-like molecules	0.795	Organic compounds	1.000					Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	460.270	241	567751519060310010	567749498487891918	6444
1	C16H27NO4	[M + H]+	C16H28NO4+	Fatty acids	1.000	Fatty amides	1.000	Fatty acyl homoserine lactones	1.000	Alpha amino acid esters	0.991	Alpha amino acids and derivatives	0.996	Amino acids and derivatives	0.996	Amino acids, peptides, and analogues	0.997	Carboxylic acids and derivatives	1.000	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Ketones; 1,3-dicarbonyl compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Acyl homoserine lactones; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Gamma butyrolactones; Secondary carboxylic acid amides; Carbonyl compounds; Oxolanes; Acyl-L-homoserine lactones; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	298.202	241	567751432481486353	567749498504669138	6445
1	C18H34N2O4	[M + H]+	C18H35N2O4+	Fatty acids	0.610	Small peptides	0.637	N-acyl amines	0.115	N-acyl-alpha amino acids and derivatives	0.703	Alpha amino acids and derivatives	0.968	Amino acids and derivatives	0.985	Amino acids, peptides, and analogues	0.986	Carboxylic acids and derivatives	0.998	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	343.260	241	567751481932330874	567749498521446358	6448
1	C24H30O6	[M + H]+	C24H31O6+	Shikimates and Phenylpropanoids	0.323	Lignans	0.613	Dibenzylbutane lignans	0.100	Alkyl aryl ethers	0.553	Ethers	0.866	Organooxygen compounds	1.000	Organic oxygen compounds	1.000	Organic compounds	1.000	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Alcohols and polyols; Ethers; Organooxygen compounds; Dialkyl ethers; Benzenoids; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	415.212	241	567751401179395522	567749498538223578	6451
7	C25H31N3O4S	[M + H]+	C25H32N3O4S+	Alkaloids	0.925	Anthranilic acid alkaloids	0.797	Acridone alkaloids	0.114	Hydroquinolones	0.681	Quinolones and derivatives	0.682	Quinolines and derivatives	0.640	Organoheterocyclic compounds	0.971	Organic compounds	1.000	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Quinolones and derivatives; Pyridines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfonyls; Quinolines and derivatives; Organosulfonamides; Secondary carboxylic acid amides; Hydroquinolines; Hydroquinolones; Benzenoids; Aminosulfonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	470.208	241	567751488823572377	567749498580166630	6457
1	C20H25NO	[M + H]+	C20H26NO+	Alkaloids	1.000	Anthranilic acid alkaloids	1.000	Quinoline alkaloids	0.999	Hydroquinolones	0.983	Quinolones and derivatives	0.991	Quinolines and derivatives	0.998	Organoheterocyclic compounds	1.000	Organic compounds	1.000	Organic compounds; Organoheterocyclic compounds; Quinolones and derivatives; Pyridines and derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Quinolines and derivatives; Hydroquinolines; Hydroquinolones; Benzenoids; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	296.201	243	567751559308851274	567749498596943850	6460
1	C19H25NO	[M + H]+	C19H26NO+	Alkaloids	1.000	Anthranilic acid alkaloids	1.000	Quinoline alkaloids	0.996	Hydroquinolones	0.993	Quinolones and derivatives	0.995	Quinolines and derivatives	0.999	Organoheterocyclic compounds	1.000	Organic compounds	1.000	Organic compounds; Organoheterocyclic compounds; Quinolones and derivatives; Pyridines and derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Quinolines and derivatives; Hydroquinolines; Hydroquinolones; Benzenoids; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	284.201	244	567751568616011910	567749498630498290	6463
1	C19H25NO2	[M + H]+	C19H26NO2+	Alkaloids	1.000	Anthranilic acid alkaloids	1.000	Quinoline alkaloids	0.999	Hydroxyquinolones	0.853	Quinolones and derivatives	0.995	Quinolines and derivatives	0.999	Organoheterocyclic compounds	1.000	Organic compounds	1.000	Organic compounds; Organoheterocyclic compounds; Quinolones and derivatives; Hydroxyquinolines; Pyridines and derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Quinolines and derivatives; Hydroxyquinolones; Hydroquinolines; Hydroquinolones; Benzenoids; Vinylogous acids; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Hydroxypyridines; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	300.196	244	567751502094350273	567749498689218550	6464
1	C21H42N2O3	[M + H]+	C21H43N2O3+	Fatty acids	0.998	Fatty amides	0.983	N-acyl amines	0.867	Alpha amino acids	0.747	Alpha amino acids and derivatives	0.944	Amino acids and derivatives	0.980	Amino acids, peptides, and analogues	0.980	Carboxylic acids and derivatives	1.000	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Quaternary ammonium salts; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acids; Amines; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	371.327	245	567751399585559975	567749498743744506	6465
2	C19H27NO	[M + H]+	C19H28NO+	Alkaloids	1.000	Anthranilic acid alkaloids	1.000	Quinoline alkaloids	0.997	Hydroquinolones	0.990	Quinolones and derivatives	0.992	Quinolines and derivatives	0.998	Organoheterocyclic compounds	1.000	Organic compounds	1.000	Organic compounds; Organoheterocyclic compounds; Quinolones and derivatives; Pyridines and derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Quinolines and derivatives; Hydroquinolines; Hydroquinolones; Benzenoids; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	286.217	247	567751403951830478	567749498781493250	6475
